KNO_ID,ADRESSE_STRASSE,ADRESSE_ORTSTEIL,ADRESSE_POSTLEITZAHL,BEZIRK,DIENSTSTELLE,DUEKER,GEFAEHRDETER_KANAL,GEFAELLE,KANALSYSTEM,LAENGE,LAGE,MATERIALART,PROFILBREITE,PROFILHOEHE,PUMPWERK,SCHILDER_BENOETIGT,SONDERKANAL,WASSERSCHUTZZONE_ZONE,ATMOSPHAERE_SAUERSTOFFMANGEL,ATMOSPHAERE_SCHWEFELWASSERSTOFF,ATMOSPHAERE_METHAN,ATMOSPHAERE_ANDEREGEFAEHRDUNG,ATMOSPHAERE_BEMERKUNG,STILLGELEGT,ATMOSPHAERE_ASBESTZEMENT,ANZAHL_ABZWEIGE,BAUJAHR,BEARBEITER_NAME,BEARBEITER_ZEITPUNKT,BEMERKUNGEL,BUCHUNGSNUMMER_TYP,BUCHUNGSNUMMER_TEXT,ABLAGERUNGEN_FEINESMATERIAL,ABLAGERUNGEN_GROBESMATERIAL,ABLAGERUNGEN_HARTESMATERIAL,ABLAGERUNGEN_ANDERESMATERIAL,ABLAGERUNGEN_KATZENSTREU,ABLAGERUNGEN_LUMPEN,ABLAGERUNGENSTAND_VERSTOPFUNG,ABLAGERUNGENSTAND_PROZENT,ABLAGERUNGENSTAND_HOEHE,ABLAGERUNGENSTAND_SAND,ANHAFTENDESTOFFE_INKRUSTATION,ANHAFTENDESTOFFE_FETT,ANHAFTENDESTOFFE_FAEULNIS,ANHAFTENDESTOFFE_ANDERERSTOFF,ANHAFTENDESTOFFE_WASSERSTEIN,ANHAFTENDESTOFFE_OEL,EMPFOHLENE_REINIGUNGSKLASSE,GERUCHSBELAESTIGUNG,ORIGINAL_REINIGUNGSKLASSE,RATTENBEFALL_FESTGESTELLT,REINIGUNG_GEREINIGT,REINIGUNG_GERAEUMT,REINIGUNG_GERAEUMTE_MENGE,WASSERSTAND_WASSERAUSTRITT,WASSERSTAND_WENIGFLUSS,WASSERSTAND_PROZENT,WASSERSTAND_HOEHE,UNTERLAUFVERSTOPFUNG,REINIGUNG_RAEUMZEITPUNKT,ABLAGERUNGEN_LAUB,UNZULAESSIGE_EINLEITUNG
193.9.58.244/13,59346 Anthes Road,Texas,77080,TX,Houston,1,true,1.67,,1624,Industrie,Ziegel,400,300,HPW WEG Wedding Otawistr.,false,true,false,false,true,true,true,"",false,false,2,1992,,28.3.2017,,,,false,false,false,false,true,true,false,43,9.3,13.52,false,true,true,false,false,false,5,true,0,true,false,false,30,false,false,68,99,true,11.10.1992,true,true
196.171.179.57/9,53 Huxley Way,California,92121,CA,San Diego,1,true,1.65,,1936,Strasse,Stein,200,300,HPW SCHOE Schöneberg Königstr.,true,true,true,true,false,false,false,Keine Bemerkung,true,false,1,1992,,10.7.2016,,,,true,true,true,false,true,true,false,24,21.5,29.52,true,true,false,true,false,false,1,true,1,false,false,true,35,true,true,16,11,true,5.6.1995,false,true
246.57.78.148/16,678 Blackbird Road,North Carolina,27150,NC,Winston Salem,1,false,3.72,,3610,Fahrbahn,Beton,200,200,HPW KAR Karow Pankgrafenstr.,false,true,true,true,true,false,true,"",true,true,1,1995,,11.11.2016,,,,false,true,false,false,false,false,true,8,10.8,28.38,true,true,false,false,true,true,5,true,4,true,true,false,49,true,false,15,33,true,13.7.1999,true,false
27.226.214.209/4,01 Chive Place,Alabama,36205,AL,Anniston,1,true,8.13,,3107,Strasse,Mauerwerk,100,400,HPW WEG Wedding Otawistr.,true,false,true,true,true,false,true,Schlecht,false,true,3,1990,,12.9.2015,,,,true,false,true,true,false,true,false,26,13.5,17.23,false,false,false,true,true,true,1,false,1,false,false,false,1,false,false,7,31,true,14.1.1995,true,true
201.236.199.123/26,3353 Quincy Court,Illinois,60604,IL,Chicago,0,false,17.18,,661,Strasse,Ziegel,200,500,HPW SCHOE Schöneberg Königstr.,true,false,false,false,true,true,false,Etwas nötig,false,false,4,1999,,31.10.2015,,,,true,true,true,true,true,false,false,74,0.9,29.09,false,false,false,false,true,false,2,false,3,true,true,false,19,true,false,72,78,false,1.10.1991,true,false
59.187.191.218/20,890 Novick Hill,Texas,78465,TX,Corpus Christi,0,false,9.35,,1410,Industrie,Stein,300,100,HPW WEG Wedding Otawistr.,true,true,true,false,true,false,true,Keine Bemerkung,false,false,1,1999,,16.1.2017,,,,false,true,true,true,false,false,true,98,19.6,27.49,false,true,false,false,false,false,1,true,0,false,false,true,4,true,true,5,68,true,29.12.2003,false,false
111.44.69.96/7,5276 Sunfield Alley,Kansas,66642,KS,Topeka,0,false,5.76,,1544,Gehweg,Stein,300,400,HPW KAR Karow Pankgrafenstr.,false,false,false,true,false,false,false,Etwas nötig,true,false,2,1999,,31.7.2015,,,,false,true,true,true,false,false,true,27,1.6,9.78,true,true,false,true,false,false,5,true,3,false,false,true,17,false,true,62,26,true,3.11.2008,true,false
231.33.218.172/13,8929 La Follette Hill,Texas,79188,TX,Amarillo,0,false,19.18,,3458,Gehweg,Stein,300,500,HPW SCHOE Schöneberg Königstr.,false,true,false,true,false,true,true,"",true,true,0,204,,16.9.2016,,,,true,false,true,false,true,true,false,74,8.6,19.31,false,false,true,true,true,false,0,true,3,true,false,false,40,true,true,23,59,true,23.2.2000,false,false
40.6.98.106/2,497 Swallow Parkway,California,91103,CA,Pasadena,1,false,11.09,,1307,Fahrbahn,Beton,400,300,HPW SCHOE Schöneberg Königstr.,false,true,true,false,false,false,false,Etwas nötig,false,false,2,204,,30.10.2016,,,,false,false,false,true,false,true,true,70,3.9,6.7,false,true,true,true,true,true,2,false,4,true,false,true,40,false,true,18,46,true,12.6.1997,false,false
152.191.137.142/10,18520 Riverside Lane,Pennsylvania,19151,PA,Philadelphia,0,true,6.33,,2315,Industrie,Mauerwerk,200,300,HPW WEG Wedding Otawistr.,true,false,true,false,true,false,false,Etwas nötig,false,false,1,1990,,11.7.2017,,,,false,false,false,false,true,false,false,84,0.3,11.1,true,false,false,false,true,true,5,true,3,false,true,true,16,false,false,23,87,false,11.10.1997,true,true
174.119.254.186/23,63 Messerschmidt Court,Michigan,48211,MI,Detroit,1,false,14.72,,1257,Industrie,Ziegel,300,500,HPW KAR Karow Pankgrafenstr.,true,false,false,false,true,true,false,Keine Bemerkung,true,true,2,1990,,14.7.2015,,,,false,true,true,true,true,false,true,55,12.8,2.75,false,false,true,true,true,false,3,false,2,false,true,false,39,false,false,54,17,true,23.6.1994,true,false
56.77.249.104/22,7828 Blaine Junction,Massachusetts,02472,MA,Watertown,0,true,2.36,,3256,Strasse,Ziegel,500,200,HPW KAR Karow Pankgrafenstr.,true,false,false,false,true,false,true,"",true,false,2,1992,,22.11.2015,,,,true,false,false,true,true,true,true,78,22.3,4.86,false,false,false,true,true,false,0,false,4,true,false,true,3,false,true,58,80,false,24.12.1991,false,true
67.228.237.139/22,08970 Thompson Pass,Washington,98464,WA,Tacoma,1,false,4.79,,4029,Industrie,Mauerwerk,400,100,HPW SCHOE Schöneberg Königstr.,false,false,true,false,true,false,false,"",false,true,0,1995,,26.7.2016,,,,false,true,true,false,false,true,true,14,11.6,24.07,false,false,false,true,false,false,2,true,4,false,false,true,37,true,true,62,57,true,20.10.2009,true,true
129.155.81.55/24,13209 Bobwhite Lane,South Carolina,29505,SC,Florence,1,true,16.45,,2735,Fahrbahn,Ziegel,200,400,HPW KAR Karow Pankgrafenstr.,true,true,true,true,false,false,false,Keine Bemerkung,false,true,4,1995,,18.7.2016,,,,false,false,false,true,true,true,false,53,8.2,17.89,false,false,false,true,true,true,3,true,3,true,true,true,19,true,true,3,44,true,29.3.2010,true,false
156.61.200.176/29,7958 Hovde Crossing,Missouri,63167,MO,Saint Louis,1,true,5.63,,1108,Industrie,Ziegel,200,500,HPW KAR Karow Pankgrafenstr.,false,false,false,true,false,true,true,Keine Bemerkung,false,true,4,1999,,30.9.2016,,,,false,true,false,false,true,false,true,22,23.8,17.76,false,false,false,false,false,false,5,false,4,true,false,false,40,true,true,75,69,true,17.10.1991,true,false
70.56.21.248/30,21 American Pass,Louisiana,70142,LA,New Orleans,0,true,14.46,,3449,Fahrbahn,Stein,100,400,HPW WEG Wedding Otawistr.,false,true,true,false,false,true,false,"",false,false,2,1992,,24.4.2016,,,,false,false,false,false,true,true,true,60,17.7,9.45,false,true,true,true,true,true,5,false,0,true,false,true,40,true,true,34,58,true,18.9.1990,false,true
246.215.254.237/27,61039 Gale Street,Arizona,85035,AZ,Phoenix,1,true,19.08,,2982,Industrie,Stein,200,300,HPW KAR Karow Pankgrafenstr.,true,true,false,false,false,false,false,Etwas nötig,true,true,4,1992,,19.4.2016,,,,true,false,false,false,true,true,false,44,1.4,12.92,true,false,true,false,false,true,5,true,4,true,true,false,10,false,true,7,56,true,17.6.1999,true,false
250.71.145.170/27,82 Westport Center,Tennessee,38109,TN,Memphis,0,false,11.23,,1099,Industrie,Beton,500,200,HPW KAR Karow Pankgrafenstr.,false,true,false,false,true,true,false,Schlecht,true,false,0,1992,,13.12.2016,,,,false,false,true,true,false,false,true,6,12.9,29.37,true,true,true,false,false,true,5,false,2,true,true,true,37,false,true,13,66,false,8.7.1992,false,false
19.195.115.19/31,77 Pepper Wood Circle,Texas,78769,TX,Austin,1,true,0.27,,349,Gehweg,Ziegel,500,500,HPW KAR Karow Pankgrafenstr.,true,false,true,false,false,false,false,Keine Bemerkung,false,true,4,1990,,20.8.2016,,,,true,false,false,true,false,false,true,83,21.8,15.6,false,true,false,true,true,true,4,true,2,true,true,true,15,false,false,72,17,false,7.8.1999,false,false
162.120.96.42/28,769 Prairie Rose Lane,Michigan,48224,MI,Detroit,0,false,6.71,,2106,Strasse,Ziegel,400,200,HPW SCHOE Schöneberg Königstr.,true,false,false,true,true,true,true,Etwas nötig,true,false,0,1990,,26.1.2016,,,,true,false,false,true,false,false,false,82,9.4,26.23,true,true,true,false,false,false,4,false,5,true,true,true,47,false,false,32,78,true,18.3.1992,true,false
164.4.136.111/3,0 Hoffman Parkway,California,92056,CA,Oceanside,1,true,6.12,,2669,Industrie,Ziegel,400,300,HPW WEG Wedding Otawistr.,false,false,false,true,false,false,false,Keine Bemerkung,false,true,3,1999,,14.1.2017,,,,false,false,true,true,false,false,true,28,15.5,22.83,false,true,false,false,false,false,0,false,4,false,true,false,49,true,true,52,59,false,30.6.2006,true,true
193.209.95.203/29,448 Lunder Plaza,California,92717,CA,Irvine,0,false,17.55,,4152,Gehweg,Beton,300,500,HPW KAR Karow Pankgrafenstr.,false,false,false,false,false,true,true,"",true,true,1,1990,,18.1.2016,,,,true,false,false,true,false,true,false,60,29.5,7.92,true,false,true,false,false,true,5,true,5,false,false,true,20,false,false,31,52,false,25.6.2009,true,false
148.160.169.174/21,7 Carioca Court,Pennsylvania,16522,PA,Erie,0,false,14.18,,1453,Industrie,Stein,200,200,HPW WEG Wedding Otawistr.,false,true,false,false,false,true,false,"",false,false,1,1999,,16.9.2015,,,,false,true,false,true,false,true,false,56,27.2,15.82,false,false,true,true,false,true,1,true,2,false,false,false,36,true,true,30,12,false,1.1.2005,true,true
201.156.175.48/6,88787 Village Green Crossing,Maryland,21281,MD,Baltimore,0,true,10.68,,4135,Strasse,Beton,300,100,HPW SCHOE Schöneberg Königstr.,false,true,false,false,true,true,false,Schlecht,true,true,4,1992,,7.4.2017,,,,false,true,true,true,true,false,false,12,26.0,20.9,true,false,false,false,true,false,5,true,3,false,true,true,23,false,true,44,13,true,9.5.2001,false,false
190.46.159.119/30,8 Upham Avenue,New Jersey,07505,NJ,Paterson,1,true,14.49,,3716,Industrie,Beton,500,100,HPW WEG Wedding Otawistr.,true,false,false,false,true,true,false,Etwas nötig,true,false,4,204,,8.11.2016,,,,true,false,false,false,false,false,true,17,26.2,28.67,true,false,true,true,false,true,5,false,0,false,false,true,35,false,false,1,100,true,22.1.2009,false,false
183.231.163.151/6,9527 Hazelcrest Plaza,Oklahoma,73167,OK,Oklahoma City,0,false,3.19,,3573,Strasse,Beton,200,100,HPW WEG Wedding Otawistr.,true,false,true,true,false,false,true,"",false,false,2,1999,,31.8.2015,,,,false,false,true,false,false,true,true,95,25.6,18.82,false,true,false,false,true,true,1,true,5,false,true,true,22,false,true,43,27,true,5.9.2007,true,true
174.55.230.179/21,20 Kensington Plaza,Massachusetts,02104,MA,Boston,1,false,16.72,,1223,Gehweg,Ziegel,400,200,HPW WEG Wedding Otawistr.,false,true,false,false,true,true,false,"",false,true,1,1992,,6.5.2016,,,,true,false,false,false,true,false,false,34,1.3,8.13,false,true,false,true,false,false,4,false,3,false,true,true,46,false,true,71,27,false,22.2.1995,true,true
88.116.10.81/13,3347 Calypso Point,North Carolina,28314,NC,Fayetteville,1,true,2.22,,3716,Industrie,Beton,400,400,HPW KAR Karow Pankgrafenstr.,false,false,false,false,true,false,false,Keine Bemerkung,true,false,2,1990,,8.1.2017,,,,true,true,true,true,false,true,true,21,19.5,24.84,true,false,false,true,false,false,0,true,0,false,false,true,45,false,false,75,85,false,17.10.1993,true,false
233.73.181.120/1,79 Sheridan Lane,Arizona,85705,AZ,Tucson,1,false,10.94,,2711,Fahrbahn,Stein,500,500,HPW SCHOE Schöneberg Königstr.,false,true,false,true,true,true,true,Etwas nötig,true,false,4,204,,4.9.2016,,,,false,true,false,true,false,true,false,55,7.3,10.95,true,false,false,false,true,true,0,true,1,false,true,false,46,false,false,18,13,false,23.2.1991,true,false
116.57.78.37/4,69 Lillian Terrace,Florida,34210,FL,Bradenton,1,false,14.86,,456,Fahrbahn,Beton,100,300,HPW SCHOE Schöneberg Königstr.,false,true,true,true,true,true,true,"",true,false,1,204,,23.2.2017,,,,false,true,false,true,false,false,true,23,9.3,2.46,false,false,true,true,false,false,5,false,0,false,true,false,0,true,false,79,63,true,11.8.2008,false,false
185.227.200.134/12,25154 Ramsey Parkway,Washington,98464,WA,Tacoma,0,false,8.4,,1895,Strasse,Beton,300,300,HPW SCHOE Schöneberg Königstr.,false,true,false,false,true,true,true,Etwas nötig,false,true,4,1992,,28.4.2017,,,,true,false,false,false,true,true,true,33,17.7,22.52,false,true,false,true,false,false,2,true,5,false,false,false,22,true,true,53,3,true,7.3.1996,false,false
106.234.142.136/20,0 Farragut Alley,New York,11231,NY,Brooklyn,0,false,13.67,,1499,Fahrbahn,Ziegel,500,300,HPW SCHOE Schöneberg Königstr.,true,false,false,true,false,false,true,"",true,false,4,204,,23.12.2016,,,,true,true,true,true,false,false,false,82,17.0,5.93,true,false,true,false,false,false,3,false,2,true,false,false,42,false,true,68,29,false,11.1.1993,true,false
18.159.152.151/19,686 Derek Circle,Alabama,36670,AL,Mobile,1,false,5.63,,1334,Industrie,Mauerwerk,100,200,HPW WEG Wedding Otawistr.,true,true,false,true,false,true,true,Schlecht,true,false,1,1990,,17.9.2015,,,,true,true,false,false,true,false,false,49,10.0,12.06,false,true,true,false,false,false,3,true,4,false,false,true,19,false,false,19,59,true,25.9.1994,true,false
244.171.54.231/2,3692 Raven Way,New York,14604,NY,Rochester,0,true,1.11,,3117,Fahrbahn,Ziegel,500,500,HPW WEG Wedding Otawistr.,true,true,false,true,true,true,true,Schlecht,true,false,3,1995,,20.8.2016,,,,false,true,true,false,false,false,true,53,14.4,18.23,false,true,true,true,true,true,5,false,2,true,false,true,17,true,true,48,26,true,12.3.2009,false,true
52.62.62.168/25,9 Ramsey Lane,Minnesota,55412,MN,Minneapolis,0,true,11.04,,1964,Industrie,Stein,100,200,HPW KAR Karow Pankgrafenstr.,true,false,false,true,true,false,true,Etwas nötig,false,true,3,1990,,20.6.2017,,,,true,false,false,true,false,false,true,62,22.2,0.7,true,false,false,true,true,true,5,false,4,true,true,false,47,false,true,73,8,true,4.10.1995,true,false
156.123.93.78/26,0153 Kim Drive,California,90310,CA,Inglewood,1,false,14.01,,3264,Industrie,Stein,500,200,HPW SCHOE Schöneberg Königstr.,false,true,false,true,false,false,true,"",false,false,0,1999,,10.8.2016,,,,false,false,false,true,true,true,false,93,1.9,13.2,true,true,true,false,true,false,5,false,0,true,true,true,43,false,true,45,8,true,9.12.1996,false,true
95.105.66.26/10,24 Lawn Avenue,Florida,33064,FL,Pompano Beach,1,true,2.78,,3497,Gehweg,Beton,200,200,HPW WEG Wedding Otawistr.,true,true,true,false,false,false,true,Etwas nötig,false,false,3,1990,,21.1.2016,,,,false,true,true,true,false,false,false,49,4.1,7.91,false,false,true,true,false,false,3,true,4,false,true,false,44,false,false,20,14,true,4.12.1994,true,false
250.129.104.146/17,716 Mosinee Terrace,California,94169,CA,San Francisco,0,true,14.99,,589,Gehweg,Mauerwerk,500,200,HPW SCHOE Schöneberg Königstr.,true,false,false,false,false,false,false,Schlecht,true,true,1,1992,,30.8.2016,,,,false,true,true,false,true,false,false,61,27.1,25.29,true,false,false,false,false,true,1,false,5,true,true,true,14,false,false,52,21,false,12.3.2010,true,false
88.34.81.215/11,075 Prairie Rose Lane,Florida,33913,FL,Fort Myers,1,true,13.01,,3095,Strasse,Beton,100,400,HPW SCHOE Schöneberg Königstr.,false,false,true,false,true,true,true,Etwas nötig,true,true,1,1999,,10.4.2017,,,,false,false,true,false,true,true,false,91,17.1,13.29,false,true,true,true,true,true,2,true,0,true,false,true,13,true,false,21,47,false,19.1.2004,true,true
190.204.91.70/15,632 Northfield Center,Maine,04109,ME,Portland,1,false,0.16,,3468,Fahrbahn,Ziegel,300,500,HPW WEG Wedding Otawistr.,false,true,true,false,false,true,true,Keine Bemerkung,true,false,2,1990,,5.5.2016,,,,true,true,false,true,true,true,true,92,18.0,19.42,true,false,false,true,true,false,5,false,3,false,false,true,27,true,true,72,72,true,11.1.1997,false,false
246.32.191.32/11,53 Randy Center,District of Columbia,20575,DC,Washington,0,false,1.86,,2904,Gehweg,Stein,200,300,HPW KAR Karow Pankgrafenstr.,true,true,false,false,true,true,false,Keine Bemerkung,false,true,3,1990,,28.10.2016,,,,true,false,false,true,true,false,false,41,15.3,25.04,true,false,true,true,true,false,3,false,1,true,false,true,14,false,true,30,74,false,28.1.2003,false,true
189.205.64.18/16,63 Artisan Park,Montana,59105,MT,Billings,1,true,18.68,,3000,Industrie,Ziegel,200,400,HPW SCHOE Schöneberg Königstr.,false,true,true,true,true,false,false,"",true,false,4,1999,,6.12.2016,,,,true,false,true,true,false,true,true,71,11.3,26.86,true,false,true,false,true,true,1,true,5,true,true,false,39,true,false,60,48,false,23.1.1999,true,false
192.214.190.84/23,574 Commercial Street,Pennsylvania,15210,PA,Pittsburgh,1,true,13.25,,2642,Industrie,Mauerwerk,500,300,HPW SCHOE Schöneberg Königstr.,true,false,true,true,true,true,true,Etwas nötig,false,false,4,1995,,17.12.2016,,,,true,true,true,false,false,true,false,35,17.5,7.84,false,false,true,true,true,false,2,false,3,false,false,false,38,false,true,20,39,true,9.1.1999,true,false
85.209.156.103/30,35326 Jenifer Circle,New Jersey,07544,NJ,Paterson,1,false,5.76,,924,Gehweg,Stein,400,100,HPW KAR Karow Pankgrafenstr.,true,true,false,true,true,false,false,"",true,false,2,1992,,2.8.2015,,,,false,true,true,true,true,false,true,26,3.2,17.25,true,false,false,false,true,false,1,true,0,false,false,false,1,true,false,25,98,false,3.9.1992,true,true
2.194.141.4/16,016 Linden Lane,Massachusetts,02163,MA,Boston,1,false,7.75,,2516,Industrie,Stein,300,200,HPW SCHOE Schöneberg Königstr.,true,true,true,true,false,true,true,Schlecht,true,true,4,1990,,14.8.2015,,,,false,false,true,true,false,true,false,60,23.3,0.91,true,false,false,false,false,true,4,false,3,false,true,false,50,false,true,79,8,true,15.11.1990,false,true
173.181.170.216/2,69 Talmadge Point,California,91499,CA,Van Nuys,0,true,2.11,,1067,Industrie,Beton,100,300,HPW KAR Karow Pankgrafenstr.,false,false,false,true,false,false,true,Schlecht,false,true,0,1999,,21.9.2015,,,,true,true,true,false,true,false,false,36,12.2,28.35,false,true,true,false,false,false,2,false,4,false,false,false,7,true,true,43,24,true,31.5.2002,false,false
37.100.170.178/24,31 Little Fleur Plaza,Texas,78710,TX,Austin,0,false,18.02,,4293,Industrie,Mauerwerk,300,400,HPW KAR Karow Pankgrafenstr.,true,false,true,false,false,false,false,"",false,false,4,204,,15.12.2015,,,,false,false,true,true,false,false,true,58,29.7,13.06,false,false,false,false,false,true,3,true,5,false,true,false,12,true,true,56,53,false,24.5.1996,false,true
113.249.120.29/9,08 Westridge Park,Louisiana,71166,LA,Shreveport,0,true,8.4,,855,Industrie,Ziegel,400,300,HPW WEG Wedding Otawistr.,true,false,false,false,false,true,true,Keine Bemerkung,true,true,1,1992,,24.9.2015,,,,false,false,false,true,false,true,false,37,11.0,26.83,true,true,false,true,true,false,0,true,5,false,true,true,32,false,false,71,35,false,21.9.1997,true,false
67.70.214.96/17,56 Killdeer Alley,Texas,76105,TX,Fort Worth,1,true,0.01,,2669,Gehweg,Mauerwerk,100,300,HPW SCHOE Schöneberg Königstr.,true,true,false,false,true,true,false,Keine Bemerkung,false,false,2,1992,,11.1.2017,,,,false,false,false,false,false,false,false,21,0.8,22.98,false,true,true,true,true,false,1,false,3,true,true,true,4,true,true,45,16,true,18.8.2004,true,true
230.233.142.81/11,5 Northwestern Crossing,Florida,33994,FL,Fort Myers,1,true,3.42,,2370,Gehweg,Beton,100,200,HPW KAR Karow Pankgrafenstr.,true,false,true,false,true,false,true,Keine Bemerkung,true,false,2,1990,,16.7.2016,,,,false,true,false,false,true,true,false,87,23.4,4.53,false,true,false,false,true,true,3,true,4,false,true,false,48,true,true,65,69,true,29.7.1998,true,false
111.179.101.117/17,7 Bluejay Plaza,Virginia,23605,VA,Newport News,1,false,8.55,,58,Fahrbahn,Mauerwerk,200,100,HPW SCHOE Schöneberg Königstr.,false,false,false,true,true,false,true,Etwas nötig,true,false,3,1990,,2.3.2017,,,,false,true,true,false,true,true,true,50,26.1,19.92,true,false,false,true,true,true,0,true,2,true,true,false,15,true,true,78,86,true,10.12.2001,true,true
223.45.95.7/20,00 Springs Park,California,93721,CA,Fresno,1,false,14.6,,4401,Industrie,Ziegel,200,200,HPW KAR Karow Pankgrafenstr.,false,false,false,true,true,true,true,Etwas nötig,false,false,1,1995,,23.3.2016,,,,true,false,true,true,true,true,false,85,10.4,17.17,true,true,true,true,false,true,5,true,2,true,false,true,8,true,false,58,94,false,30.11.2009,true,false
122.64.141.126/24,60 Fremont Road,Kansas,66617,KS,Topeka,0,false,19.92,,3970,Gehweg,Mauerwerk,200,200,HPW WEG Wedding Otawistr.,false,true,false,true,true,false,true,Etwas nötig,true,false,0,1995,,6.3.2017,,,,true,false,true,true,true,true,true,87,28.9,15.9,true,true,true,false,false,false,1,false,0,true,true,false,47,true,false,16,33,true,24.7.2005,true,false
66.103.15.104/5,01385 Maple Wood Way,District of Columbia,20099,DC,Washington,0,false,18.0,,2523,Strasse,Mauerwerk,100,400,HPW KAR Karow Pankgrafenstr.,false,false,true,true,true,false,false,Etwas nötig,false,false,1,1990,,9.2.2017,,,,false,false,true,false,true,false,true,99,5.6,9.39,true,false,true,true,true,false,4,true,0,true,true,false,20,false,false,16,43,true,22.4.1998,false,false
33.167.67.223/11,36837 Hoard Court,Oklahoma,73179,OK,Oklahoma City,0,false,11.27,,668,Fahrbahn,Beton,500,200,HPW KAR Karow Pankgrafenstr.,false,true,true,false,true,true,false,Keine Bemerkung,true,true,4,1999,,30.1.2016,,,,false,true,false,false,false,true,false,5,25.4,15.19,false,false,false,false,false,false,4,true,5,true,true,false,41,false,true,35,83,false,31.5.1991,true,false
70.239.239.231/10,9637 Sunbrook Trail,Florida,33543,FL,Zephyrhills,1,true,1.7,,3430,Fahrbahn,Mauerwerk,400,500,HPW WEG Wedding Otawistr.,false,true,true,false,false,true,false,"",true,false,4,204,,6.9.2015,,,,true,true,false,true,false,false,true,56,1.4,5.69,true,false,true,true,false,false,0,false,3,true,true,true,30,true,true,16,34,true,23.8.1994,true,true
250.112.54.131/13,8 Oneill Lane,Washington,98498,WA,Lakewood,0,true,0.9,,3367,Fahrbahn,Mauerwerk,100,100,HPW SCHOE Schöneberg Königstr.,false,false,false,true,false,true,false,Etwas nötig,false,true,2,1990,,20.3.2017,,,,false,false,true,true,true,true,false,60,28.5,0.01,false,false,false,true,true,false,4,false,2,true,true,false,47,true,true,19,98,true,26.3.1999,true,false
206.137.29.125/17,8 Mifflin Hill,California,90060,CA,Los Angeles,0,false,4.34,,3442,Strasse,Beton,500,100,HPW WEG Wedding Otawistr.,false,true,false,false,true,false,true,"",true,false,3,1990,,10.10.2016,,,,false,false,false,true,false,false,false,37,9.9,15.75,true,true,true,false,false,false,3,true,5,false,false,false,35,true,true,65,33,true,6.12.2007,false,true
